State,Year,Metric,Value
Madhya Pradesh,2016,M.Phil. Male,336.0
Maharashtra,2020,M.Phil. Male,385.0
Maharashtra,2019,M.Phil. Male,760.0
Maharashtra,2018,M.Phil. Male,1007.0
Maharashtra,2017,M.Phil. Male,1176.0
Maharashtra,2016,M.Phil. Male,1300.0
Manipur,2019,M.Phil. Male,2.0
Manipur,2018,M.Phil. Male,1.0
Meghalaya,2019,M.Phil. Male,10.0
Meghalaya,2018,M.Phil. Male,29.0
Meghalaya,2017,M.Phil. Male,29.0
Meghalaya,2016,M.Phil. Male,108.0
Mizoram,2020,M.Phil. Male,56.0
Mizoram,2019,M.Phil. Male,75.0
Mizoram,2018,M.Phil. Male,77.0
Mizoram,2017,M.Phil. Male,71.0
Mizoram,2016,M.Phil. Male,82.0
Nagaland,2020,M.Phil. Male,23.0
Nagaland,2019,M.Phil. Male,10.0
Nagaland,2018,M.Phil. Male,6.0
Nagaland,2017,M.Phil. Male,11.0
Nagaland,2016,M.Phil. Male,1.0
Odisha,2020,M.Phil. Male,352.0
Odisha,2019,M.Phil. Male,419.0
Odisha,2018,M.Phil. Male,523.0
Odisha,2017,M.Phil. Male,404.0
Odisha,2016,M.Phil. Male,471.0
Puducherry,2019,M.Phil. Male,21.0
Puducherry,2018,M.Phil. Male,12.0
Puducherry,2017,M.Phil. Male,13.0
Puducherry,2016,M.Phil. Male,19.0
Punjab,2020,M.Phil. Male,142.0
Punjab,2019,M.Phil. Male,307.0
Punjab,2018,M.Phil. Male,369.0
Punjab,2017,M.Phil. Male,389.0
Punjab,2016,M.Phil. Male,509.0
Rajasthan,2020,M.Phil. Male,166.0
Rajasthan,2019,M.Phil. Male,261.0
Rajasthan,2018,M.Phil. Male,116.0
Rajasthan,2017,M.Phil. Male,173.0
Rajasthan,2016,M.Phil. Male,420.0
Sikkim,2020,M.Phil. Male,34.0
Sikkim,2019,M.Phil. Male,43.0
Sikkim,2018,M.Phil. Male,37.0
Sikkim,2017,M.Phil. Male,9.0
Sikkim,2016,M.Phil. Male,72.0
Tamil Nadu,2020,M.Phil. Male,1696.0
Tamil Nadu,2019,M.Phil. Male,2457.0
Tamil Nadu,2018,M.Phil. Male,3281.0
Tamil Nadu,2017,M.Phil. Male,4424.0
Tamil Nadu,2016,M.Phil. Male,5850.0
Telangana,2020,M.Phil. Male,106.0
Telangana,2019,M.Phil. Male,203.0
Telangana,2018,M.Phil. Male,106.0
Telangana,2017,M.Phil. Male,454.0
Telangana,2016,M.Phil. Male,384.0
Tripura,2020,M.Phil. Male,2.0
Uttar Pradesh,2020,M.Phil. Male,234.0
Uttar Pradesh,2019,M.Phil. Male,217.0
Uttar Pradesh,2018,M.Phil. Male,326.0
Uttar Pradesh,2017,M.Phil. Male,350.0
Uttar Pradesh,2016,M.Phil. Male,370.0
Uttarakhand,2020,M.Phil. Male,4.0
Uttarakhand,2019,M.Phil. Male,21.0
Uttarakhand,2018,M.Phil. Male,18.0
Uttarakhand,2017,M.Phil. Male,11.0
Uttarakhand,2016,M.Phil. Male,7.0
West Bengal,2020,M.Phil. Male,1003.0
West Bengal,2019,M.Phil. Male,1195.0
West Bengal,2018,M.Phil. Male,959.0
West Bengal,2017,M.Phil. Male,952.0
West Bengal,2016,M.Phil. Male,1049.0
India,2020,M.Phil. Female,10399.0
India,2019,M.Phil. Female,14855.0
India,2018,M.Phil. Female,19069.0
India,2017,M.Phil. Female,21822.0
India,2016,M.Phil. Female,26803.0
Andhra Pradesh,2020,M.Phil. Female,48.0
Andhra Pradesh,2019,M.Phil. Female,102.0
Andhra Pradesh,2018,M.Phil. Female,182.0
Andhra Pradesh,2017,M.Phil. Female,342.0
Andhra Pradesh,2016,M.Phil. Female,472.0
Arunachal Pradesh,2020,M.Phil. Female,74.0
Arunachal Pradesh,2019,M.Phil. Female,88.0
Arunachal Pradesh,2018,M.Phil. Female,77.0
Arunachal Pradesh,2017,M.Phil. Female,67.0
Arunachal Pradesh,2016,M.Phil. Female,68.0
Assam,2020,M.Phil. Female,180.0
Assam,2019,M.Phil. Female,371.0
Assam,2018,M.Phil. Female,272.0
Assam,2017,M.Phil. Female,224.0
Assam,2016,M.Phil. Female,152.0
Bihar,2020,M.Phil. Female,23.0
Bihar,2019,M.Phil. Female,15.0
Chandigarh,2020,M.Phil. Female,29.0
Chandigarh,2019,M.Phil. Female,48.0
Chandigarh,2018,M.Phil. Female,43.0
Chandigarh,2017,M.Phil. Female,67.0
Chandigarh,2016,M.Phil. Female,87.0
Chhattisgarh,2020,M.Phil. Female,22.0
Chhattisgarh,2019,M.Phil. Female,89.0
Chhattisgarh,2018,M.Phil. Female,151.0
Chhattisgarh,2017,M.Phil. Female,150.0
Chhattisgarh,2016,M.Phil. Female,136.0
Delhi,2020,M.Phil. Female,764.0
Delhi,2019,M.Phil. Female,672.0
Delhi,2018,M.Phil. Female,2684.0
Delhi,2017,M.Phil. Female,1380.0
Delhi,2016,M.Phil. Female,3380.0
Goa,2020,M.Phil. Female,2.0
Goa,2019,M.Phil. Female,4.0
Goa,2016,M.Phil. Female,1.0
Gujarat,2020,M.Phil. Female,177.0
Gujarat,2019,M.Phil. Female,469.0
Gujarat,2018,M.Phil. Female,414.0
Gujarat,2017,M.Phil. Female,291.0
Gujarat,2016,M.Phil. Female,406.0
Haryana,2020,M.Phil. Female,142.0
Haryana,2019,M.Phil. Female,230.0
Haryana,2018,M.Phil. Female,287.0
Haryana,2017,M.Phil. Female,270.0
Haryana,2016,M.Phil. Female,260.0
Himachal Pradesh,2020,M.Phil. Female,134.0
Himachal Pradesh,2019,M.Phil. Female,214.0
Himachal Pradesh,2018,M.Phil. Female,179.0
Himachal Pradesh,2017,M.Phil. Female,167.0
Himachal Pradesh,2016,M.Phil. Female,163.0
Jammu and Kashmir,2020,M.Phil. Female,180.0
Jammu and Kashmir,2019,M.Phil. Female,156.0
Jammu and Kashmir,2018,M.Phil. Female,174.0
Jammu and Kashmir,2017,M.Phil. Female,123.0
Jammu and Kashmir,2016,M.Phil. Female,143.0
Jharkhand,2020,M.Phil. Female,63.0
Jharkhand,2019,M.Phil. Female,74.0
Jharkhand,2018,M.Phil. Female,110.0
Jharkhand,2017,M.Phil. Female,125.0
Jharkhand,2016,M.Phil. Female,368.0
Karnataka,2020,M.Phil. Female,189.0
Karnataka,2019,M.Phil. Female,368.0
Karnataka,2018,M.Phil. Female,316.0
Karnataka,2017,M.Phil. Female,338.0
Karnataka,2016,M.Phil. Female,329.0
Kerala,2020,M.Phil. Female,745.0
Kerala,2019,M.Phil. Female,676.0
Kerala,2018,M.Phil. Female,685.0
Kerala,2017,M.Phil. Female,630.0
Kerala,2016,M.Phil. Female,569.0
Madhya Pradesh,2020,M.Phil. Female,58.0
Madhya Pradesh,2019,M.Phil. Female,449.0
Madhya Pradesh,2018,M.Phil. Female,379.0
Madhya Pradesh,2017,M.Phil. Female,466.0
Madhya Pradesh,2016,M.Phil. Female,547.0
Maharashtra,2020,M.Phil. Female,349.0
Maharashtra,2019,M.Phil. Female,716.0
Maharashtra,2018,M.Phil. Female,1165.0
Maharashtra,2017,M.Phil. Female,1245.0
Maharashtra,2016,M.Phil. Female,1360.0
Manipur,2020,M.Phil. Female,12.0
Manipur,2019,M.Phil. Female,10.0
Manipur,2018,M.Phil. Female,10.0
Manipur,2017,M.Phil. Female,7.0
Manipur,2016,M.Phil. Female,3.0
Meghalaya,2019,M.Phil. Female,23.0
Meghalaya,2018,M.Phil. Female,46.0
Meghalaya,2017,M.Phil. Female,57.0
Meghalaya,2016,M.Phil. Female,137.0
Mizoram,2020,M.Phil. Female,59.0
Mizoram,2019,M.Phil. Female,77.0
Mizoram,2018,M.Phil. Female,112.0
Mizoram,2017,M.Phil. Female,75.0
Mizoram,2016,M.Phil. Female,95.0
Nagaland,2020,M.Phil. Female,30.0
Nagaland,2019,M.Phil. Female,28.0
Nagaland,2018,M.Phil. Female,12.0
Nagaland,2017,M.Phil. Female,23.0
Nagaland,2016,M.Phil. Female,9.0
Odisha,2020,M.Phil. Female,378.0
Odisha,2019,M.Phil. Female,584.0
Odisha,2018,M.Phil. Female,638.0
Odisha,2017,M.Phil. Female,676.0
Odisha,2016,M.Phil. Female,777.0
Puducherry,2020,M.Phil. Female,2.0
Puducherry,2019,M.Phil. Female,46.0
Puducherry,2018,M.Phil. Female,54.0
Puducherry,2017,M.Phil. Female,53.0
Puducherry,2016,M.Phil. Female,61.0
Punjab,2020,M.Phil. Female,169.0
Punjab,2019,M.Phil. Female,315.0
Punjab,2018,M.Phil. Female,367.0
Punjab,2017,M.Phil. Female,513.0
Punjab,2016,M.Phil. Female,714.0
Rajasthan,2020,M.Phil. Female,104.0
Rajasthan,2019,M.Phil. Female,203.0
Rajasthan,2018,M.Phil. Female,160.0
Rajasthan,2017,M.Phil. Female,182.0
Rajasthan,2016,M.Phil. Female,191.0
Sikkim,2020,M.Phil. Female,30.0
Sikkim,2019,M.Phil. Female,44.0
Sikkim,2018,M.Phil. Female,42.0
Sikkim,2017,M.Phil. Female,17.0
Sikkim,2016,M.Phil. Female,75.0
Tamil Nadu,2020,M.Phil. Female,5007.0
Tamil Nadu,2019,M.Phil. Female,7298.0
Tamil Nadu,2018,M.Phil. Female,9144.0
Tamil Nadu,2017,M.Phil. Female,12755.0
Tamil Nadu,2016,M.Phil. Female,14811.0
Telangana,2020,M.Phil. Female,74.0
Telangana,2019,M.Phil. Female,170.0
Telangana,2018,M.Phil. Female,123.0
Telangana,2017,M.Phil. Female,340.0
Telangana,2016,M.Phil. Female,230.0
Tripura,2020,M.Phil. Female,10.0
Uttar Pradesh,2020,M.Phil. Female,381.0
Uttar Pradesh,2019,M.Phil. Female,320.0
Uttar Pradesh,2018,M.Phil. Female,431.0
Uttar Pradesh,2017,M.Phil. Female,510.0
Uttar Pradesh,2016,M.Phil. Female,502.0
Uttarakhand,2020,M.Phil. Female,1.0
Uttarakhand,2019,M.Phil. Female,13.0
Uttarakhand,2018,M.Phil. Female,9.0
Uttarakhand,2017,M.Phil. Female,5.0
Uttarakhand,2016,M.Phil. Female,4.0
West Bengal,2020,M.Phil. Female,963.0
West Bengal,2019,M.Phil. Female,983.0
West Bengal,2018,M.Phil. Female,803.0
West Bengal,2017,M.Phil. Female,724.0
West Bengal,2016,M.Phil. Female,753.0
India,2020,M.Phil. Both,16744.0
India,2019,M.Phil. Both,23865.0
India,2018,M.Phil. Both,30692.0
India,2017,M.Phil. Both,34109.0
India,2016,M.Phil. Both,43267.0
Andhra Pradesh,2020,M.Phil. Both,118.0
Andhra Pradesh,2019,M.Phil. Both,277.0
Andhra Pradesh,2018,M.Phil. Both,431.0
Andhra Pradesh,2017,M.Phil. Both,897.0
Andhra Pradesh,2016,M.Phil. Both,1262.0
Arunachal Pradesh,2020,M.Phil. Both,130.0
Arunachal Pradesh,2019,M.Phil. Both,145.0
Arunachal Pradesh,2018,M.Phil. Both,124.0
Arunachal Pradesh,2017,M.Phil. Both,110.0
Arunachal Pradesh,2016,M.Phil. Both,116.0
Assam,2020,M.Phil. Both,306.0
Assam,2019,M.Phil. Both,616.0
Assam,2018,M.Phil. Both,464.0
Assam,2017,M.Phil. Both,353.0
Assam,2016,M.Phil. Both,228.0
Bihar,2020,M.Phil. Both,73.0
Bihar,2019,M.Phil. Both,70.0
Chandigarh,2020,M.Phil. Both,187.0
Chandigarh,2019,M.Phil. Both,188.0
Chandigarh,2018,M.Phil. Both,188.0
Chandigarh,2017,M.Phil. Both,235.0
Chandigarh,2016,M.Phil. Both,143.0
Chhattisgarh,2020,M.Phil. Both,58.0
Chhattisgarh,2019,M.Phil. Both,198.0
Chhattisgarh,2018,M.Phil. Both,344.0
Chhattisgarh,2017,M.Phil. Both,299.0
Chhattisgarh,2016,M.Phil. Both,277.0
Delhi,2020,M.Phil. Both,1536.0
Delhi,2019,M.Phil. Both,1322.0
Delhi,2018,M.Phil. Both,5086.0
Delhi,2017,M.Phil. Both,2623.0
Delhi,2016,M.Phil. Both,6408.0
Goa,2020,M.Phil. Both,8.0
Goa,2019,M.Phil. Both,5.0
Goa,2016,M.Phil. Both,3.0
Gujarat,2020,M.Phil. Both,312.0
Gujarat,2019,M.Phil. Both,937.0
Gujarat,2018,M.Phil. Both,884.0
Gujarat,2017,M.Phil. Both,597.0
Gujarat,2016,M.Phil. Both,758.0
Haryana,2020,M.Phil. Both,246.0
Haryana,2019,M.Phil. Both,310.0
Haryana,2018,M.Phil. Both,441.0
Haryana,2017,M.Phil. Both,440.0
Haryana,2016,M.Phil. Both,468.0
Himachal Pradesh,2020,M.Phil. Both,270.0
Himachal Pradesh,2019,M.Phil. Both,332.0
Himachal Pradesh,2018,M.Phil. Both,274.0
Himachal Pradesh,2017,M.Phil. Both,259.0
Himachal Pradesh,2016,M.Phil. Both,267.0
Jammu and Kashmir,2020,M.Phil. Both,297.0
Jammu and Kashmir,2019,M.Phil. Both,250.0
Jammu and Kashmir,2018,M.Phil. Both,317.0
Jammu and Kashmir,2017,M.Phil. Both,242.0
Jammu and Kashmir,2016,M.Phil. Both,252.0
Jharkhand,2020,M.Phil. Both,81.0
Jharkhand,2019,M.Phil. Both,107.0
Jharkhand,2018,M.Phil. Both,156.0
Jharkhand,2017,M.Phil. Both,204.0
Jharkhand,2016,M.Phil. Both,577.0
Karnataka,2020,M.Phil. Both,249.0
Karnataka,2019,M.Phil. Both,528.0
Karnataka,2018,M.Phil. Both,468.0
Karnataka,2017,M.Phil. Both,527.0
Karnataka,2016,M.Phil. Both,527.0
Kerala,2020,M.Phil. Both,952.0
Kerala,2019,M.Phil. Both,873.0
Kerala,2018,M.Phil. Both,889.0
Kerala,2017,M.Phil. Both,910.0
Kerala,2016,M.Phil. Both,734.0
Madhya Pradesh,2020,M.Phil. Both,149.0
Madhya Pradesh,2019,M.Phil. Both,876.0
Madhya Pradesh,2018,M.Phil. Both,643.0
Madhya Pradesh,2017,M.Phil. Both,765.0
Madhya Pradesh,2016,M.Phil. Both,883.0
Maharashtra,2020,M.Phil. Both,734.0
Maharashtra,2019,M.Phil. Both,1476.0
Maharashtra,2018,M.Phil. Both,2172.0
Maharashtra,2017,M.Phil. Both,2421.0
Maharashtra,2016,M.Phil. Both,2660.0
Manipur,2020,M.Phil. Both,12.0
Manipur,2019,M.Phil. Both,12.0
Manipur,2018,M.Phil. Both,11.0
Manipur,2017,M.Phil. Both,7.0
Manipur,2016,M.Phil. Both,3.0
Meghalaya,2019,M.Phil. Both,33.0
Meghalaya,2018,M.Phil. Both,75.0
Meghalaya,2017,M.Phil. Both,86.0
Meghalaya,2016,M.Phil. Both,245.0
Mizoram,2020,M.Phil. Both,115.0
Mizoram,2019,M.Phil. Both,152.0
Mizoram,2018,M.Phil. Both,189.0
Mizoram,2017,M.Phil. Both,146.0
Mizoram,2016,M.Phil. Both,177.0
Nagaland,2020,M.Phil. Both,53.0
Nagaland,2019,M.Phil. Both,38.0
Nagaland,2018,M.Phil. Both,18.0
Nagaland,2017,M.Phil. Both,34.0
Nagaland,2016,M.Phil. Both,10.0
Odisha,2020,M.Phil. Both,730.0
Odisha,2019,M.Phil. Both,1003.0
Odisha,2018,M.Phil. Both,1161.0
Odisha,2017,M.Phil. Both,1080.0
Odisha,2016,M.Phil. Both,1248.0
Puducherry,2020,M.Phil. Both,2.0
Puducherry,2019,M.Phil. Both,67.0
Puducherry,2018,M.Phil. Both,66.0
Puducherry,2017,M.Phil. Both,66.0
Puducherry,2016,M.Phil. Both,80.0
Punjab,2020,M.Phil. Both,311.0
Punjab,2019,M.Phil. Both,622.0
Punjab,2018,M.Phil. Both,736.0
Punjab,2017,M.Phil. Both,902.0
Punjab,2016,M.Phil. Both,1223.0
Rajasthan,2020,M.Phil. Both,270.0
Rajasthan,2019,M.Phil. Both,464.0
Rajasthan,2018,M.Phil. Both,276.0
Rajasthan,2017,M.Phil. Both,355.0
Rajasthan,2016,M.Phil. Both,611.0
Sikkim,2020,M.Phil. Both,64.0
Sikkim,2019,M.Phil. Both,87.0
Sikkim,2018,M.Phil. Both,79.0
Sikkim,2017,M.Phil. Both,26.0
Sikkim,2016,M.Phil. Both,147.0
Tamil Nadu,2020,M.Phil. Both,6703.0
Tamil Nadu,2019,M.Phil. Both,9755.0
Tamil Nadu,2018,M.Phil. Both,12425.0
Tamil Nadu,2017,M.Phil. Both,17179.0
Tamil Nadu,2016,M.Phil. Both,20661.0
Telangana,2020,M.Phil. Both,180.0
Telangana,2019,M.Phil. Both,373.0
Telangana,2018,M.Phil. Both,229.0
Telangana,2017,M.Phil. Both,794.0
Telangana,2016,M.Phil. Both,614.0
Tripura,2020,M.Phil. Both,12.0
Uttar Pradesh,2020,M.Phil. Both,615.0
Uttar Pradesh,2019,M.Phil. Both,537.0
Uttar Pradesh,2018,M.Phil. Both,757.0
Uttar Pradesh,2017,M.Phil. Both,860.0
Uttar Pradesh,2016,M.Phil. Both,872.0
Uttarakhand,2020,M.Phil. Both,5.0
Uttarakhand,2019,M.Phil. Both,34.0
Uttarakhand,2018,M.Phil. Both,27.0
Uttarakhand,2017,M.Phil. Both,16.0
Uttarakhand,2016,M.Phil. Both,11.0
West Bengal,2020,M.Phil. Both,1966.0
West Bengal,2019,M.Phil. Both,2178.0
West Bengal,2018,M.Phil. Both,1762.0
West Bengal,2017,M.Phil. Both,1676.0
West Bengal,2016,M.Phil. Both,1802.0
India,2020,Post Graduate Male,1496213.0
India,2019,Post Graduate Male,1355452.0
India,2018,Post Graduate Male,1306690.0
India,2017,Post Graduate Male,1278165.0
India,2016,Post Graduate Male,1266377.0
Andaman and Nicobar Islands,2020,Post Graduate Male,69.0
Andaman and Nicobar Islands,2019,Post Graduate Male,69.0
Andaman and Nicobar Islands,2018,Post Graduate Male,133.0
Andaman and Nicobar Islands,2017,Post Graduate Male,125.0
Andaman and Nicobar Islands,2016,Post Graduate Male,130.0
Andhra Pradesh,2020,Post Graduate Male,89655.0
Andhra Pradesh,2019,Post Graduate Male,88923.0
Andhra Pradesh,2018,Post Graduate Male,93827.0
Andhra Pradesh,2017,Post Graduate Male,103187.0
Andhra Pradesh,2016,Post Graduate Male,104560.0
Arunachal Pradesh,2020,Post Graduate Male,4281.0
Arunachal Pradesh,2019,Post Graduate Male,2874.0
Arunachal Pradesh,2018,Post Graduate Male,2158.0
Arunachal Pradesh,2017,Post Graduate Male,1659.0
Arunachal Pradesh,2016,Post Graduate Male,1439.0
Assam,2020,Post Graduate Male,13634.0
Assam,2019,Post Graduate Male,12716.0
Assam,2018,Post Graduate Male,13127.0
Assam,2017,Post Graduate Male,12126.0
Assam,2016,Post Graduate Male,10797.0
Bihar,2020,Post Graduate Male,50051.0
Bihar,2019,Post Graduate Male,37369.0
Bihar,2018,Post Graduate Male,49296.0
Bihar,2017,Post Graduate Male,37001.0
Bihar,2016,Post Graduate Male,44327.0
Chandigarh,2020,Post Graduate Male,4244.0
Chandigarh,2019,Post Graduate Male,4482.0
Chandigarh,2018,Post Graduate Male,4184.0
Chandigarh,2017,Post Graduate Male,4854.0
Chandigarh,2016,Post Graduate Male,4532.0
Chhattisgarh,2020,Post Graduate Male,25566.0
Chhattisgarh,2019,Post Graduate Male,23040.0
Chhattisgarh,2018,Post Graduate Male,22060.0
Chhattisgarh,2017,Post Graduate Male,19804.0
Chhattisgarh,2016,Post Graduate Male,19086.0
Delhi,2020,Post Graduate Male,20904.0
Delhi,2019,Post Graduate Male,24635.0
Delhi,2018,Post Graduate Male,25115.0
Delhi,2017,Post Graduate Male,24109.0
Delhi,2016,Post Graduate Male,22423.0
Goa,2020,Post Graduate Male,2169.0
Goa,2019,Post Graduate Male,1799.0
Goa,2018,Post Graduate Male,1615.0
Goa,2017,Post Graduate Male,1436.0
Goa,2016,Post Graduate Male,1596.0
Gujarat,2020,Post Graduate Male,79326.0
Gujarat,2019,Post Graduate Male,62682.0
Gujarat,2018,Post Graduate Male,57767.0
Gujarat,2017,Post Graduate Male,55820.0
Gujarat,2016,Post Graduate Male,65749.0
Haryana,2020,Post Graduate Male,31622.0
Haryana,2019,Post Graduate Male,28328.0
Haryana,2018,Post Graduate Male,28449.0
Haryana,2017,Post Graduate Male,26862.0
Haryana,2016,Post Graduate Male,25922.0
Himachal Pradesh,2020,Post Graduate Male,8255.0
Himachal Pradesh,2019,Post Graduate Male,7680.0
Himachal Pradesh,2018,Post Graduate Male,7690.0
Himachal Pradesh,2017,Post Graduate Male,7402.0
Himachal Pradesh,2016,Post Graduate Male,6621.0
Jammu and Kashmir,2020,Post Graduate Male,9240.0
Jammu and Kashmir,2019,Post Graduate Male,9412.0
Jammu and Kashmir,2018,Post Graduate Male,9388.0
Jammu and Kashmir,2017,Post Graduate Male,9729.0
Jammu and Kashmir,2016,Post Graduate Male,8417.0
Jharkhand,2020,Post Graduate Male,31936.0
Jharkhand,2019,Post Graduate Male,32122.0
Jharkhand,2018,Post Graduate Male,24359.0
Jharkhand,2017,Post Graduate Male,21129.0
Jharkhand,2016,Post Graduate Male,20497.0
Karnataka,2020,Post Graduate Male,96240.0
Karnataka,2019,Post Graduate Male,86081.0
Karnataka,2018,Post Graduate Male,80841.0
Karnataka,2017,Post Graduate Male,80938.0
Karnataka,2016,Post Graduate Male,82065.0
Kerala,2020,Post Graduate Male,25672.0
Kerala,2019,Post Graduate Male,21928.0
Kerala,2018,Post Graduate Male,20891.0
Kerala,2017,Post Graduate Male,19937.0
Kerala,2016,Post Graduate Male,21369.0
Jammu and Kashmir,2020,Post Graduate Male,70.0
Jammu and Kashmir,2019,Post Graduate Male,26.0
Lakshadweep,2017,Post Graduate Male,4.0
Lakshadweep,2016,Post Graduate Male,1.0
Madhya Pradesh,2020,Post Graduate Male,148845.0
Madhya Pradesh,2019,Post Graduate Male,116350.0
Madhya Pradesh,2018,Post Graduate Male,90434.0
Madhya Pradesh,2017,Post Graduate Male,83111.0
Madhya Pradesh,2016,Post Graduate Male,79470.0
Maharashtra,2020,Post Graduate Male,188587.0
Maharashtra,2019,Post Graduate Male,184339.0
Maharashtra,2018,Post Graduate Male,177933.0
Maharashtra,2017,Post Graduate Male,159620.0
Maharashtra,2016,Post Graduate Male,160932.0
Manipur,2020,Post Graduate Male,3099.0
Manipur,2019,Post Graduate Male,2744.0
Manipur,2018,Post Graduate Male,2433.0
Manipur,2017,Post Graduate Male,1995.0
Manipur,2016,Post Graduate Male,2190.0
Meghalaya,2020,Post Graduate Male,3125.0
Meghalaya,2019,Post Graduate Male,2979.0
Meghalaya,2018,Post Graduate Male,2479.0
Meghalaya,2017,Post Graduate Male,2353.0
Meghalaya,2016,Post Graduate Male,2100.0
Mizoram,2020,Post Graduate Male,1127.0
Mizoram,2019,Post Graduate Male,1143.0
Mizoram,2018,Post Graduate Male,1217.0
Mizoram,2017,Post Graduate Male,1168.0
Mizoram,2016,Post Graduate Male,1076.0
Nagaland,2020,Post Graduate Male,2077.0
Nagaland,2019,Post Graduate Male,1346.0
Nagaland,2018,Post Graduate Male,1299.0
Nagaland,2017,Post Graduate Male,979.0
Nagaland,2016,Post Graduate Male,951.0
Odisha,2020,Post Graduate Male,38709.0
Odisha,2019,Post Graduate Male,35798.0
Odisha,2018,Post Graduate Male,31016.0
Odisha,2017,Post Graduate Male,27040.0
Odisha,2016,Post Graduate Male,25600.0
Puducherry,2020,Post Graduate Male,5386.0
Puducherry,2019,Post Graduate Male,4134.0
Puducherry,2018,Post Graduate Male,3788.0
Puducherry,2017,Post Graduate Male,3647.0
Puducherry,2016,Post Graduate Male,3719.0
Punjab,2020,Post Graduate Male,30225.0
Punjab,2019,Post Graduate Male,30990.0
Punjab,2018,Post Graduate Male,30100.0
Punjab,2017,Post Graduate Male,34969.0
Punjab,2016,Post Graduate Male,30003.0
Rajasthan,2020,Post Graduate Male,66114.0
Rajasthan,2019,Post Graduate Male,79931.0
Rajasthan,2018,Post Graduate Male,55450.0
Rajasthan,2017,Post Graduate Male,57743.0
Rajasthan,2016,Post Graduate Male,46278.0
Sikkim,2020,Post Graduate Male,1633.0
Sikkim,2019,Post Graduate Male,1190.0
Sikkim,2018,Post Graduate Male,1061.0
Sikkim,2017,Post Graduate Male,1002.0
Sikkim,2016,Post Graduate Male,774.0
Tamil Nadu,2020,Post Graduate Male,106868.0
Tamil Nadu,2019,Post Graduate Male,101932.0
Tamil Nadu,2018,Post Graduate Male,110199.0
Tamil Nadu,2017,Post Graduate Male,98085.0
Tamil Nadu,2016,Post Graduate Male,100277.0
Telangana,2020,Post Graduate Male,68545.0
Telangana,2019,Post Graduate Male,65433.0
Telangana,2018,Post Graduate Male,69250.0
Telangana,2017,Post Graduate Male,76279.0
Telangana,2016,Post Graduate Male,84340.0
The Dadra and Nagar Haveli and Daman and Diu,2020,Post Graduate Male,259.0
The Dadra and Nagar Haveli and Daman and Diu,2019,Post Graduate Male,188.0
The Dadra and Nagar Haveli and Daman and Diu,2018,Post Graduate Male,175.0
The Dadra and Nagar Haveli and Daman and Diu,2017,Post Graduate Male,126.0
The Dadra and Nagar Haveli and Daman and Diu,2016,Post Graduate Male,121.0
Tripura,2020,Post Graduate Male,2536.0
Tripura,2019,Post Graduate Male,2136.0
Tripura,2018,Post Graduate Male,2286.0
Tripura,2017,Post Graduate Male,1673.0
Tripura,2016,Post Graduate Male,1858.0
Uttar Pradesh,2020,Post Graduate Male,250456.0
Uttar Pradesh,2019,Post Graduate Male,214150.0
Uttar Pradesh,2018,Post Graduate Male,221599.0
Uttar Pradesh,2017,Post Graduate Male,241833.0
Uttar Pradesh,2016,Post Graduate Male,229277.0
Uttarakhand,2020,Post Graduate Male,31382.0
Uttarakhand,2019,Post Graduate Male,22980.0
Uttarakhand,2018,Post Graduate Male,23575.0
Uttarakhand,2017,Post Graduate Male,21621.0
Uttarakhand,2016,Post Graduate Male,20030.0
West Bengal,2020,Post Graduate Male,54306.0
West Bengal,2019,Post Graduate Male,43523.0
West Bengal,2018,Post Graduate Male,41496.0
West Bengal,2017,Post Graduate Male,38800.0
West Bengal,2016,Post Graduate Male,37850.0
India,2020,Post Graduate Female,1955015.0
India,2019,Post Graduate Female,1835637.0
India,2018,Post Graduate Female,1736745.0
India,2017,Post Graduate Female,1657638.0
India,2016,Post Graduate Female,1542745.0
Andaman and Nicobar Islands,2020,Post Graduate Female,283.0
Andaman and Nicobar Islands,2019,Post Graduate Female,283.0
Andaman and Nicobar Islands,2018,Post Graduate Female,322.0
Andaman and Nicobar Islands,2017,Post Graduate Female,313.0
Andaman and Nicobar Islands,2016,Post Graduate Female,318.0
Andhra Pradesh,2020,Post Graduate Female,91447.0
Andhra Pradesh,2019,Post Graduate Female,85176.0
Andhra Pradesh,2018,Post Graduate Female,82209.0
Andhra Pradesh,2017,Post Graduate Female,85391.0
Andhra Pradesh,2016,Post Graduate Female,81112.0
Arunachal Pradesh,2020,Post Graduate Female,3678.0
Arunachal Pradesh,2019,Post Graduate Female,2296.0
Arunachal Pradesh,2018,Post Graduate Female,1635.0
Arunachal Pradesh,2017,Post Graduate Female,1521.0
Arunachal Pradesh,2016,Post Graduate Female,1417.0
Assam,2020,Post Graduate Female,20125.0
Assam,2019,Post Graduate Female,17995.0
Assam,2018,Post Graduate Female,17545.0
Assam,2017,Post Graduate Female,15972.0
Assam,2016,Post Graduate Female,14105.0
Bihar,2020,Post Graduate Female,48189.0
Bihar,2019,Post Graduate Female,35886.0
Bihar,2018,Post Graduate Female,40098.0
Bihar,2017,Post Graduate Female,32460.0
Bihar,2016,Post Graduate Female,33630.0
Chandigarh,2020,Post Graduate Female,8142.0
Chandigarh,2019,Post Graduate Female,8372.0
Chandigarh,2018,Post Graduate Female,8052.0
Chandigarh,2017,Post Graduate Female,8340.0
Chandigarh,2016,Post Graduate Female,8091.0
Chhattisgarh,2020,Post Graduate Female,39663.0
